FORCE_1
File	Frame	SUB 1	SUB 1	SUB 1	SUB 2	SUB 2	SUB 2	SUB 3	SUB 3	SUB 3	SUB 4	SUB 4	SUB 4	SUB 5	SUB 5	SUB 5	SUB 6	SUB 6	SUB 6	SUB 7	SUB 7	SUB 7	SUB 8	SUB 8	SUB 8	SUB 9	SUB 9	SUB 9	SUB 10	SUB 10	SUB 10
 - 	337	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	338	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292705	-12.301932	53.801292	0.106088	-13.092976	57.754349	0.608573	-13.811479	61.657223	1.219328	-14.442500	65.525391	1.937075	-14.968343	69.370079	2.754205	-15.373009	73.201340	3.657375	-15.644226	77.026840
 - 	342	4.628202	-15.773499	80.849396	5.646190	-15.756926	84.667519	6.692884	-15.597628	88.476219	7.754184	-15.304632	92.263222	8.821286	-14.888085	96.005951	9.890829	-14.357259	99.675560	10.963050	-13.720850	103.244141	12.039161	-12.987370	106.689911	13.119435	-12.167208	110.001297	14.201254	-11.274286	113.179214
 - 	343	15.278189	-10.324866	116.234512	16.341610	-9.335379	119.185623	17.381626	-8.321023	122.060158	18.385420	-7.295515	124.892609	19.337503	-6.272140	127.716087	20.223959	-5.264393	130.557388	21.036640	-4.284491	133.438705	21.774530	-3.340777	136.378403	22.441776	-2.436351	139.388428	23.043589	-1.571692	142.475601
 - 	344	23.583923	-0.749853	145.647034	24.066425	0.022548	148.910492	24.495365	0.739952	152.268295	24.874834	1.401173	155.714539	25.207615	2.007123	159.238113	25.495407	2.557390	162.827225	25.741198	3.050866	166.476013	25.950933	3.488607	170.187881	26.131874	3.875040	173.967270	26.290695	4.216751	177.808411
 - 	345	26.433224	4.519979	181.696457	26.563478	4.789090	185.613968	26.681475	5.027114	189.540588	26.782576	5.235807	193.452560	26.859612	5.415277	197.327423	26.906433	5.566543	201.145584	26.919937	5.694605	204.884277	26.898232	5.807755	208.510803	26.836927	5.914258	211.985092	26.728006	6.020131	215.272781
 - 	346	26.563744	6.130056	218.356491	26.341507	6.248624	221.235779	26.063742	6.379224	223.921051	25.735502	6.522418	226.427612	25.363308	6.675594	228.768921	24.953083	6.833975	230.950974	24.506874	6.992500	232.974808	24.022493	7.147757	234.844864	23.497013	7.298841	236.572525	22.929701	7.446246	238.169281
 - 	347	22.321768	7.590457	239.637009	21.674723	7.732704	240.967377	20.989555	7.876678	242.150391	20.267265	8.027951	243.181732	19.510284	8.192087	244.063904	18.722479	8.374693	244.805191	17.906324	8.581450	245.418884	17.062078	8.816686	245.919434	16.191252	9.083409	246.314789	15.298356	9.385071	246.603455
 - 	348	14.388469	9.726053	246.782043	13.464799	10.109812	246.854141	12.529600	10.537155	246.832413	11.587225	11.006217	246.738129	10.644868	11.512754	246.601151	9.709980	12.050884	246.455856	8.787994	12.614818	246.334686	7.882751	13.200090	246.264420	6.997723	13.804608	246.266373	6.135621	14.430124	246.356781
 - 	349	5.297798	15.081170	246.542480	4.484583	15.761765	246.818741	3.694544	16.474409	247.177521	2.923301	17.221525	247.616806	2.164442	18.005531	248.140442	1.411217	18.827103	248.753922	0.657469	19.684948	249.462784	-0.101588	20.577156	250.273605	-0.869975	21.501205	251.197495	-1.652661	22.453020	252.253616
 - 	350	-2.455700	23.427395	253.467804	-3.285166	24.421106	254.865433	-4.147262	25.435795	256.465912	-5.049316	26.475981	258.284241	-5.998559	27.544437	260.331390	-6.998702	28.641003	262.608490	-8.048919	29.765665	265.102966	-9.145188	30.921804	267.792755	-10.279887	32.115948	270.656189	-11.440736	33.354465	273.679321
 - 	351	-12.611810	34.641060	276.856201	-13.775047	35.977177	280.183929	-14.911139	37.363445	283.657501	-16.000816	38.800232	287.270416	-17.025784	40.287407	291.018158	-17.969353	41.823074	294.896698	-18.817841	43.400154	298.899384	-19.559790	45.004448	303.015991	-20.183174	46.618210	307.229126	-20.676111	48.224762	311.511353
 - 	352	-21.030085	49.808750	315.831482	-21.240698	51.354916	320.168427	-21.307533	52.848869	324.517273	-21.235977	54.279507	328.878937	-21.038624	55.639812	333.246460	-20.734568	56.923950	337.605927	-20.345669	58.125271	341.949799	-19.891350	59.237915	346.284393	-19.388882	60.257542	350.626343	-18.858568	61.180302	354.994904
 - 	353	-18.324934	62.002975	359.407074	-17.813873	62.723907	363.876099	-17.350330	63.343803	368.411896	-16.955988	63.867229	373.021210	-16.646696	64.304619	377.707062	-16.430403	64.673058	382.469666	-16.305462	64.994766	387.308838	-16.261925	65.294411	392.221008	-16.286337	65.597038	397.194275	-16.364120	65.926231	402.209534
 - 	354	-16.477514	66.301407	407.244110	-16.604780	66.736008	412.271942	-16.723188	67.237236	417.263428	-16.811569	67.805634	422.186646	-16.850485	68.433426	427.008087	-16.821898	69.102440	431.692932	-16.710217	69.786873	436.208649	-16.505735	70.460205	440.533936	-16.207373	71.099854	444.667603	-15.821118	71.689018	448.627441
 - 	355	-15.356858	72.218086	452.438599	-14.828363	72.684769	456.124268	-14.254998	73.092918	459.707703	-13.660338	73.450516	463.216370	-13.066782	73.767273	466.679352	-12.490171	74.053345	470.120270	-11.939293	74.318863	473.551483	-11.418819	74.573784	476.972900	-10.931189	74.828148	480.374786	-10.477328	75.091835	483.741486
 - 	356	-10.056446	75.373535	487.056580	-9.665164	75.679382	490.310394	-9.298135	76.011681	493.506195	-8.948483	76.368492	496.660828	-8.607162	76.742874	499.798462	-8.264575	77.122643	502.940125	-7.913709	77.493034	506.096527	-7.550515	77.840256	509.267181	-7.172141	78.153313	512.443848	-6.777292	78.424530	515.611938
 - 	357	-6.367678	78.650688	518.748962	-5.945497	78.833214	521.825378	-5.509904	78.975655	524.807861	-5.058684	79.080971	527.665405	-4.592171	79.152138	530.377319	-4.114573	79.193687	532.940308	-3.632259	79.211235	535.365356	-3.150045	79.209625	537.669678	-2.669731	79.192101	539.870850	-2.193532	79.161179	541.988464
 - 	358	-1.726934	79.119728	544.048645	-1.276555	79.071075	546.079895	-0.846940	79.018555	548.100952	-0.440909	78.964272	550.115784	-0.061072	78.907089	552.117920	0.291738	78.842438	554.094360	0.621228	78.763962	556.027832	0.934970	78.664627	557.900085	1.240977	78.538239	559.696838	1.544963	78.382195	561.407227
 - 	359	1.849069	78.199059	563.021729	2.151247	77.995438	564.536743	2.445207	77.779457	565.960022	2.722605	77.559822	567.309204	2.976813	77.345871	568.606750	3.204197	77.145416	569.870728	3.402980	76.961143	571.107239	3.572359	76.789703	572.311096	3.712432	76.625214	573.472900	3.824834	76.463753	574.582214
 - 	360	3.912704	76.304573	575.628235	3.978921	76.147545	576.603455	4.024580	75.990959	577.510315	4.049387	75.831619	578.361511	4.052677	75.666618	579.170227	4.033072	75.495483	579.941101	3.987394	75.320221	580.672791	3.912252	75.143326	581.363525	3.807466	74.966026	582.010986	3.675757	74.786766	582.609863
 - 	361	3.519245	74.601181	583.151855	3.338002	74.405182	583.628723	3.130657	74.197128	584.034058	2.893576	73.976929	584.363953	2.619873	73.745499	584.617920	2.302551	73.505753	584.798645	1.939361	73.263344	584.913025	1.534184	73.025406	584.972839	1.094607	72.797577	584.994385	0.628002	72.581230	584.998901
 - 	362	0.139537	72.373451	585.011169	-0.366062	72.170578	585.053467	-0.881994	71.971741	585.137878	-1.400187	71.777618	585.265747	-1.914336	71.586731	585.430237	-2.421312	71.394493	585.616699	-2.921241	71.195305	585.803894	-3.416780	70.984428	585.971252	-3.910453	70.758034	586.105225	-4.401925	70.512535	586.202515
 - 	363	-4.887839	70.245293	586.270813	-5.364646	69.956261	586.324036	-5.831702	69.649208	586.377258	-6.291273	69.331253	586.447449	-6.747259	69.010056	586.550842	-7.204922	68.691139	586.698059	-7.669808	68.377899	586.896484	-8.145492	68.073174	587.151550	-8.632300	67.779610	587.463501	-9.127548	67.499298	587.828125
 - 	364	-9.626294	67.233299	588.239685	-10.122454	66.979179	588.691589	-10.609985	66.728989	589.176208	-11.083055	66.472481	589.683594	-11.536378	66.201889	590.202209	-11.968032	65.913116	590.725891	-12.381182	65.605164	591.259827	-12.780617	65.279053	591.819336	-13.168507	64.936409	592.421570	-13.545165	64.579430	593.078308
 - 	365	-13.912790	64.211029	593.795349	-14.275710	63.834778	594.573486	-14.636497	63.455181	595.409668	-14.993924	63.076851	596.298218	-15.344660	62.703938	597.232788	-15.685003	62.340717	598.204773	-16.011633	61.990417	599.203369	-16.322983	61.653641	600.217712	-16.620022	61.329552	601.238708	-16.904711	61.017174	602.259521
 - 	366	-17.178228	60.715839	603.278015	-17.441269	60.425491	604.298401	-17.695032	60.145515	605.327942	-17.939964	59.873478	606.370605	-18.174276	59.605511	607.424072	-18.395128	59.336613	608.483826	-18.600187	59.062077	609.545410	-18.787573	58.779232	610.602661	-18.954769	58.486599	611.646729	-19.097824	58.183449	612.669312
 - 	367	-19.212036	57.871239	613.662537	-19.294235	57.553234	614.618835	-19.345684	57.232967	615.534851	-19.373144	56.914112	616.412781	-19.386225	56.600174	617.257996	-19.393793	56.293510	618.080017	-19.403154	55.995083	618.890198	-19.420172	55.703499	619.695862	-19.448387	55.413647	620.501038	-19.488844	55.117939	621.309265
 - 	368	-19.540222	54.809654	622.122864	-19.598545	54.485821	622.942078	-19.657959	54.147850	623.766052	-19.712702	53.799702	624.594055	-19.758566	53.446049	625.424316	-19.793198	53.092247	626.249146	-19.816092	52.743587	627.057007	-19.828550	52.402584	627.841675	-19.833151	52.068832	628.605164	-19.832636	51.742516	629.353394
 - 	369	-19.829033	51.424973	630.092102	-19.822685	51.115925	630.823547	-19.811872	50.812958	631.547058	-19.794559	50.512794	632.264648	-19.770954	50.211803	632.984863	-19.744198	49.907215	633.718689	-19.718790	49.599274	634.472473	-19.698517	49.291527	635.244446	-19.686155	48.989128	636.023438	-19.684818	48.697021	636.789307
 - 	370	-19.698170	48.418064	637.520081	-19.727678	48.152115	638.199707	-19.769421	47.897667	638.819397	-19.814529	47.653229	639.375305	-19.852962	47.415844	639.864502	-19.876671	47.179852	640.283691	-19.880316	46.938545	640.633362	-19.861069	46.686954	640.921082	-19.819424	46.422611	641.157837	-19.760546	46.143295	641.356262
 - 	371	-19.693935	45.845989	641.532715	-19.629827	45.529140	641.704041	-19.574450	45.194801	641.881958	-19.528502	44.849415	642.070618	-19.489706	44.503666	642.264221	-19.455931	44.169609	642.451355	-19.426195	43.856678	642.623840	-19.399137	43.569794	642.778625	-19.371817	43.308746	642.915161	-19.342442	43.068115	643.034119
 - 	372	-19.312223	42.839558	643.139404	-19.281967	42.615841	643.236816	-19.249640	42.393566	643.328247	-19.212986	42.172356	643.408325	-19.172611	41.951572	643.466492	-19.131502	41.729271	643.490173	-19.092138	41.503536	643.469055	-19.055620	41.273026	643.403687	-19.023542	41.037437	643.306641	-18.998026	40.797688	643.196472
 - 	373	-18.980015	40.554443	643.088867	-18.969961	40.307770	642.991760	-18.968950	40.058609	642.905884	-18.976669	39.809097	642.829895	-18.989433	39.561680	642.761963	-19.002333	39.318497	642.698181	-19.012928	39.080597	642.631409	-19.022091	38.846405	642.553772	-19.032515	38.611397	642.458130	-19.047134	38.370098	642.337097
 - 	374	-19.068695	38.118584	642.184448	-19.099913	37.854874	641.997803	-19.141226	37.577969	641.780518	-19.188290	37.287960	641.541504	-19.233040	36.987606	641.289978	-19.265820	36.681923	641.029053	-19.278131	36.374538	640.753174	-19.266048	36.065620	640.453125	-19.229700	35.753361	640.125183	-19.171585	35.435989	639.769653
 - 	375	-19.097454	35.113239	639.383789	-19.015064	34.787132	638.962769	-18.931402	34.461952	638.504150	-18.852930	34.142582	638.007874	-18.785549	33.831944	637.478638	-18.731873	33.529911	636.929810	-18.690290	33.234413	636.380310	-18.657314	32.943077	635.844666	-18.629690	32.653851	635.325623	-18.604431	32.364220	634.818726
 - 	376	-18.578049	32.071362	634.319519	-18.546820	31.773666	633.825012	-18.508764	31.469961	633.330750	-18.466169	31.157520	632.831909	-18.425018	30.832890	632.326111	-18.389887	30.494057	631.813538	-18.360123	30.141794	631.295471	-18.331663	29.779646	630.773193	-18.300842	29.412676	630.247375	-18.266159	29.047659	629.715515
 - 	377	-18.228186	28.694172	629.172485	-18.188097	28.362900	628.614746	-18.146158	28.062243	628.041504	-18.102537	27.796289	627.451416	-18.059303	27.564739	626.841980	-18.020859	27.362904	626.213745	-17.993067	27.181177	625.572815	-17.980982	27.006796	624.927429	-17.985399	26.828119	624.284180	-18.001921	26.637482	623.647156
 - 	378	-18.024618	26.430904	623.017944	-18.050871	26.206629	622.393860	-18.081770	25.963804	621.770142	-18.117960	25.702406	621.144653	-18.156685	25.423859	620.521179	-18.193239	25.129084	619.907288	-18.223236	24.816210	619.310181	-18.242277	24.482462	618.732849	-18.245031	24.127491	618.170715	-18.226454	23.754059	617.614380
 - 	379	-18.184305	23.365868	617.054443	-18.120522	22.964912	616.483093	-18.040237	22.551659	615.896423	-17.950190	22.127001	615.294067	-17.857052	21.692907	614.673401	-17.765877	21.252619	614.026550	-17.680561	20.811146	613.348633	-17.604324	20.374784	612.645081	-17.537905	19.950930	611.930725	-17.479353	19.548477	611.223450
 - 	380	-17.427242	19.176725	610.539124	-17.383055	18.842892	609.890259	-17.350523	18.550190	609.285400	-17.334055	18.297327	608.725098	-17.337030	18.078159	608.201843	-17.359510	17.881807	607.707947	-17.397589	17.695421	607.243835	-17.445604	17.507780	606.814758	-17.498119	17.310562	606.421204	-17.549881	17.098364	606.052429
 - 	381	-17.595654	16.869524	605.690918	-17.631092	16.626448	605.322510	-17.654842	16.374289	604.943420	-17.670202	16.119112	604.558899	-17.683184	15.865847	604.174438	-17.698519	15.617629	603.791138	-17.718468	15.377463	603.405945	-17.744339	15.148459	603.013611	-17.777750	14.932095	602.612183	-17.820587	14.727633	602.206055
 - 	382	-17.873922	14.532172	601.801819	-17.937466	14.341006	601.404907	-18.010424	14.149590	601.020752	-18.091599	13.954621	600.656921	-18.178040	13.753218	600.321655	-18.264879	13.543501	600.016846	-18.347771	13.325764	599.734558	-18.425642	13.101071	599.464966	-18.499857	12.869418	599.200989	-18.570919	12.629639	598.937317
 - 	383	-18.638248	12.380135	598.669922	-18.702227	12.120639	598.395996	-18.763836	11.853952	598.114014	-18.822971	11.584830	597.827637	-18.878027	11.317117	597.547119	-18.927122	11.052714	597.286682	-18.969875	10.792125	597.061768	-19.007870	10.534863	596.884338	-19.044117	10.280579	596.756592	-19.083290	10.030339	596.669739
 - 	384	-19.131142	9.785583	596.608765	-19.190805	9.545843	596.557251	-19.259554	9.309392	596.498779	-19.330452	9.075956	596.422241	-19.396448	8.846957	596.328369	-19.452753	8.623391	596.227966	-19.496750	8.404841	596.134583	-19.526491	8.191272	596.057190	-19.541115	7.984682	595.997437	-19.544136	7.787208	595.952881
 - 	385	-19.543818	7.599160	595.921936	-19.548565	7.419823	595.905884	-19.563816	7.248171	595.908752	-19.592188	7.082549	595.937378	-19.633415	6.920484	595.999146	-19.685333	6.759085	596.097717	-19.746435	6.596137	596.229004	-19.816418	6.431088	596.380859	-19.894409	6.265302	596.537354	-19.978184	6.101368	596.687378
 - 	386	-20.065178	5.940943	596.830933	-20.153259	5.782681	596.975952	-20.240713	5.622780	597.130859	-20.326008	5.457101	597.301819	-20.406200	5.282677	597.490662	-20.475245	5.098847	597.692261	-20.525663	4.906991	597.897766	-20.551691	4.707390	598.101868	-20.550280	4.497340	598.306458	-20.521166	4.274200	598.519287
 - 	387	-20.467531	4.038770	598.750427	-20.396370	3.794012	599.006958	-20.316988	3.542327	599.289124	-20.237444	3.285542	599.592468	-20.162561	3.025298	599.912231	-20.094574	2.762010	600.242859	-20.033667	2.494918	600.576782	-19.978434	2.223027	600.907471	-19.927011	1.946078	601.232849	-19.878075	1.666095	601.555542
 - 	388	-19.831758	1.387172	601.882690	-19.790585	1.113813	602.226868	-19.759262	0.850726	602.603027	-19.742865	0.602671	603.021545	-19.744061	0.372624	603.485596	-19.760614	0.159480	603.996704	-19.784763	-0.041972	604.555908	-19.805408	-0.238273	605.159363	-19.811518	-0.436097	605.797607	-19.794605	-0.642799	606.460693
 - 	389	-19.750313	-0.864201	607.139893	-19.679007	-1.101450	607.825073	-19.585583	-1.350708	608.502808	-19.479958	-1.605031	609.159180	-19.376873	-1.856676	609.783691	-19.291714	-2.098823	610.373962	-19.234283	-2.326698	610.937622	-19.206434	-2.537507	611.485901	-19.204948	-2.729658	612.027039	-19.226059	-2.903526	612.565491
 - 	390	-19.267481	-3.061642	613.105042	-19.326738	-3.206114	613.649780	-19.399492	-3.337882	614.201660	-19.480679	-3.459288	614.759399	-19.565685	-3.575076	615.322327	-19.650219	-3.690629	615.890503	-19.730419	-3.809949	616.456421	-19.803522	-3.936070	617.000977	-19.868120	-4.073761	617.502258	-19.923559	-4.229614	617.944519
 - 	391	-19.969086	-4.408536	618.321167	-20.003714	-4.610802	618.634827	-20.026731	-4.831328	618.896851	-20.038734	-5.060848	619.125549	-20.042547	-5.287989	619.342285	-20.043102	-5.501682	619.565125	-20.046618	-5.694240	619.805115	-20.058897	-5.862745	620.068115	-20.083033	-6.007890	620.356812	-20.119070	-6.132613	620.671875
 - 	392	-20.165752	-6.241168	621.012756	-20.222408	-6.339021	621.377441	-20.289425	-6.432907	621.761353	-20.366735	-6.529292	622.160278	-20.452097	-6.633198	622.572693	-20.541080	-6.748484	622.996582	-20.627916	-6.877639	623.422974	-20.706545	-7.021253	623.837097	-20.772533	-7.177786	624.222351	-20.825779	-7.343941	624.562927
 - 	393	-20.871141	-7.516604	624.849548	-20.914492	-7.694159	625.082825	-20.958235	-7.875204	625.271973	-21.001078	-8.057424	625.431396	-21.040443	-8.238539	625.579468	-21.074593	-8.417570	625.736023	-21.103611	-8.595044	625.918640	-21.128862	-8.772472	626.140930	-21.151844	-8.951744	626.409546	-21.173193	-9.134402	626.720703
 - 	394	-21.192026	-9.320385	627.062988	-21.207222	-9.507361	627.420898	-21.219862	-9.691751	627.776672	-21.233927	-9.870778	628.114014	-21.254459	-10.044768	628.421936	-21.284555	-10.217372	628.695129	-21.323662	-10.392757	628.931213	-21.368122	-10.573137	629.130005	-21.412609	-10.759120	629.295410	-21.451807	-10.951396	629.435425
 - 	395	-21.481802	-11.150887	629.556763	-21.501385	-11.357994	629.661316	-21.513882	-11.572922	629.748352	-21.525988	-11.795212	629.820801	-21.542439	-12.022442	629.889160	-21.562805	-12.250565	629.965149	-21.583561	-12.475142	630.050964	-21.601250	-12.692904	630.139587	-21.614111	-12.902797	630.221130	-21.622957	-13.104876	630.287781
 - 	396	-21.631157	-13.298748	630.337402	-21.642296	-13.484306	630.374817	-21.658089	-13.663595	630.407837	-21.679424	-13.840439	630.443115	-21.707451	-14.017895	630.484741	-21.742950	-14.196479	630.533875	-21.785952	-14.374933	630.587891	-21.834736	-14.552780	630.641113	-21.884893	-14.731500	630.687317	-21.931812	-14.913395	630.719360
 - 	397	-21.974113	-15.099897	630.730103	-22.013290	-15.289440	630.717407	-22.051905	-15.476137	630.687439	-22.094143	-15.652251	630.650330	-22.146463	-15.812391	630.613525	-22.215452	-15.954736	630.581421	-22.304216	-16.079880	630.558838	-22.410614	-16.190144	630.551453	-22.528933	-16.289175	630.559875	-22.652328	-16.381447	630.578918
 - 	398	-22.773903	-16.473064	630.604553	-22.887512	-16.572067	630.638062	-22.987856	-16.685799	630.681030	-23.069902	-16.818506	630.729126	-23.130123	-16.971884	630.770874	-23.167709	-17.146696	630.793762	-23.183655	-17.343880	630.788696	-23.180487	-17.564075	630.748169	-23.163242	-17.806496	630.666199	-23.140337	-18.069071	630.542786
 - 	399	-23.122629	-18.348469	630.382813	-23.119690	-18.639397	630.191528	-23.137196	-18.934280	629.975952	-23.177546	-19.223671	629.743835	-23.240332	-19.498428	629.499268	-23.321819	-19.752687	629.244507	-23.415815	-19.985165	628.984741	-23.515327	-20.198536	628.726563	-23.612816	-20.397633	628.471436	-23.700294	-20.587509	628.213928
 - 	400	-23.771044	-20.772284	627.946472	-23.821413	-20.955439	627.665710	-23.851709	-21.141346	627.372192	-23.866541	-21.335428	627.069702	-23.872816	-21.541960	626.765991	-23.875641	-21.762228	626.470154	-23.877502	-21.994890	626.187561	-23.880865	-22.237494	625.919067	-23.888668	-22.487007	625.667664	-23.903004	-22.738598	625.440186
 - 	401	-23.924833	-22.985163	625.242188	-23.954456	-23.220469	625.073364	-23.991615	-23.443258	624.930176	-24.034048	-23.657774	624.810181	-24.076382	-23.870459	624.711731	-24.111639	-24.086313	624.627747	-24.134018	-24.307606	624.544250	-24.141422	-24.534130	624.447937	-24.136396	-24.763126	624.333008	-24.125216	-24.989037	624.202209
 - 	402	-24.116619	-25.204634	624.064697	-24.119572	-25.403982	623.928955	-24.139177	-25.584961	623.796936	-24.174631	-25.749191	623.666138	-24.221025	-25.900761	623.532532	-24.271137	-26.045191	623.393738	-24.316151	-26.188335	623.252869	-24.347647	-26.335754	623.116150	-24.360140	-26.492842	622.987915	-24.352169	-26.664177	622.869202
 - 	403	-24.325754	-26.852051	622.759277	-24.285410	-27.055586	622.656555	-24.237127	-27.270882	622.558472	-24.188105	-27.492701	622.463867	-24.146877	-27.717411	622.373047	-24.120918	-27.944189	622.284485	-24.113630	-28.172873	622.195374	-24.124588	-28.401621	622.104675	-24.151300	-28.627588	622.010620	-24.191124	-28.849834	621.911133
 - 	404	-24.243008	-29.070576	621.809143	-24.306261	-29.292942	621.712585	-24.377510	-29.518467	621.630249	-24.451561	-29.746759	621.569885	-24.525042	-29.976212	621.538757	-24.596527	-30.204702	621.542480	-24.663921	-30.430267	621.578857	-24.723848	-30.652008	621.636108	-24.773863	-30.870909	621.699219	-24.814180	-31.089100	621.756042
 - 	405	-24.846436	-31.307364	621.797852	-24.872437	-31.523264	621.820801	-24.894997	-31.732265	621.826904	-24.917755	-31.931091	621.822937	-24.943684	-32.119881	621.814331	-24.974833	-32.301056	621.800964	-25.012394	-32.477013	621.782654	-25.056259	-32.649452	621.763855	-25.105825	-32.819542	621.751831	-25.160402	-32.987347	621.752502
 - 	406	-25.218817	-33.151810	621.766907	-25.280895	-33.311539	621.790161	-25.348454	-33.465382	621.815063	-25.422890	-33.613056	621.835510	-25.502487	-33.755409	621.846985	-25.583590	-33.894974	621.842957	-25.663624	-34.037247	621.814453	-25.740728	-34.189724	621.755920	-25.811274	-34.358120	621.668274	-25.870287	-34.544071	621.556519
 - 	407	-25.914551	-34.745575	621.429688	-25.944695	-34.958107	621.300842	-25.963995	-35.176208	621.185120	-25.976488	-35.395855	621.096069	-25.987270	-35.615555	621.041992	-26.003107	-35.834606	621.022827	-26.030590	-36.050915	621.030701	-26.072466	-36.261349	621.054443	-26.125982	-36.463089	621.083130	-26.185547	-36.654194	621.109497
 - 	408	-26.246008	-36.834019	621.131287	-26.303371	-37.003113	621.148071	-26.354837	-37.162910	621.156921	-26.399940	-37.316998	621.154724	-26.440775	-37.471916	621.144897	-26.479319	-37.634872	621.134827	-26.514595	-37.811108	621.128418	-26.543873	-38.003605	621.123413	-26.565813	-38.213455	621.118286	-26.580605	-38.439083	621.119141
 - 	409	-26.588057	-38.675644	621.136902	-26.587879	-38.917027	621.178467	-26.582134	-39.159431	621.242981	-26.575762	-39.402176	621.325928	-26.574080	-39.645153	621.424561	-26.581442	-39.886642	621.537720	-26.601984	-40.123116	621.663452	-26.638254	-40.351276	621.799194	-26.688461	-40.570805	621.944397	-26.746983	-40.784069	622.100281
 - 	410	-26.807568	-40.993328	622.267761	-26.866064	-41.199089	622.446289	-26.921425	-41.400696	622.634094	-26.974384	-41.597954	622.828979	-27.025534	-41.792408	623.029541	-27.075741	-41.987164	623.232971	-27.127016	-42.186520	623.431152	-27.180517	-42.395794	623.610474	-27.233814	-42.620384	623.755859	-27.281334	-42.864601	623.856445
 - 	411	-27.316902	-43.130257	623.909424	-27.335104	-43.415386	623.919861	-27.332325	-43.714352	623.898376	-27.309122	-44.018532	623.859680	-27.271933	-44.318439	623.820068	-27.231909	-44.607510	623.790894	-27.201319	-44.883129	623.776123	-27.189884	-45.144768	623.776123	-27.202290	-45.393093	623.788025	-27.238161	-45.630562	623.803833
 - 	412	-27.295435	-45.862083	623.813171	-27.372965	-46.095074	623.810120	-27.468790	-46.337315	623.796631	-27.577904	-46.594498	623.779175	-27.694065	-46.869999	623.765198	-27.812963	-47.165146	623.763367	-27.932358	-47.479660	623.781555	-28.051100	-47.812809	623.823181	-28.168819	-48.163563	623.889160	-28.284510	-48.530029	623.979004
 - 	413	-28.396120	-48.909130	624.084595	-28.502773	-49.296265	624.189697	-28.606424	-49.686485	624.279053	-28.710554	-50.076717	624.345642	-28.817348	-50.464825	624.389587	-28.927376	-50.846909	624.414429	-29.043379	-51.218216	624.425781	-29.172132	-51.576420	624.432373	-29.320175	-51.921535	624.447266	-29.488922	-52.252666	624.484131
 - 	414	-29.674665	-52.566692	624.547668	-29.871645	-52.860779	624.628540	-30.073944	-53.136677	624.713440	-30.275122	-53.401775	624.797180	-30.467405	-53.664635	624.880371	-30.642469	-53.931690	624.958374	-30.794516	-54.209026	625.021179	-30.923214	-54.503056	625.062378	-31.033339	-54.817528	625.083374	-31.131578	-55.151012	625.089050
 - 	415	-31.223707	-55.497456	625.083496	-31.314016	-55.849236	625.067200	-31.405302	-56.199554	625.036377	-31.498508	-56.543079	624.988892	-31.593058	-56.876930	624.930298	-31.686676	-57.200844	624.870483	-31.774469	-57.515244	624.816711	-31.850845	-57.820217	624.769043	-31.913754	-58.116730	624.722046	-31.965818	-58.406841	624.673645
 - 	416	-32.010551	-58.692219	624.626526	-32.048214	-58.973274	624.579773	-32.076542	-59.248619	624.523804	-32.094799	-59.515545	624.446350	-32.106258	-59.773224	624.342163	-32.116947	-60.024269	624.216431	-32.131374	-60.271099	624.082092	-32.149258	-60.512897	623.953979	-32.167778	-60.748142	623.844666	-32.185883	-60.977871	623.762146
 - 	417	-32.204189	-61.204639	623.710999	-32.222801	-61.429024	623.693115	-32.240913	-61.648979	623.708557	-32.257275	-61.863293	623.755676	-32.269791	-62.073738	623.829285	-32.275051	-62.282822	623.919739	-32.269936	-62.492420	624.013794	-32.253860	-62.705067	624.096680	-32.228767	-62.923752	624.154602	-32.198074	-63.150841	624.179626
 - 	418	-32.166843	-63.387703	624.174133	-32.141277	-63.632408	624.152222	-32.126499	-63.877842	624.134216	-32.125195	-64.114662	624.135742	-32.138477	-64.336075	624.159058	-32.166000	-64.540604	624.192383	-32.204887	-64.733345	624.219971	-32.249870	-64.924042	624.230774	-32.293278	-65.121399	624.218872	-32.324608	-65.329681	624.181335
